,student_id,credits,study_time,program_grade,subject
18316,15898,2,87,53,化学
18317,15898,2,154,76,生物
18318,15898,0,94,93,政治
18319,15898,2,176,91,历史
18320,15898,2,221,87,地理
18321,15898,0,208,63,音乐
18322,15898,0,151,71,美术
18323,15898,0,205,60,体育
18324,15899,3,122,85,语文
18325,15899,3,113,83,数学
18326,15899,2,129,58,英语
18327,15899,2,62,61,物理
18328,15899,2,142,84,化学
18329,15899,2,188,57,生物
18330,15899,0,183,54,政治
18331,15899,2,223,67,历史
18332,15899,2,174,50,地理
18333,15899,0,236,58,音乐
18334,15899,0,81,98,美术
18335,15899,0,227,70,体育
18336,15900,3,96,77,语文
18337,15900,3,118,98,数学
18338,15900,2,83,65,英语
18339,15900,2,71,75,物理
18340,15900,2,204,83,化学
18341,15900,2,160,75,生物
18342,15900,0,119,60,政治
18343,15900,2,120,73,历史
18344,15900,2,152,83,地理
18345,15900,0,100,75,音乐
18346,15900,0,134,52,美术
18347,15900,0,79,75,体育
18348,15901,3,137,55,语文
18349,15901,3,195,86,数学
18350,15901,2,94,52,英语
18351,15901,2,125,76,物理
18352,15901,2,89,80,化学
18353,15901,2,214,93,生物
18354,15901,0,134,89,政治
18355,15901,2,232,61,历史
18356,15901,2,220,75,地理
18357,15901,0,232,66,音乐
18358,15901,0,131,92,美术
18359,15901,0,188,76,体育
18360,15902,3,178,59,语文
18361,15902,3,132,84,数学
18362,15902,2,189,83,英语
18363,15902,2,108,65,物理
18364,15902,2,115,66,化学
18365,15902,2,185,65,生物
18366,15902,0,189,52,政治
18367,15902,2,128,57,历史
18368,15902,2,176,52,地理
18369,15902,0,190,58,音乐
18370,15902,0,65,63,美术
18371,15902,0,204,78,体育
18372,15903,3,135,57,语文
18373,15903,3,63,52,数学
18374,15903,2,184,80,英语
18375,15903,2,70,56,物理
18376,15903,2,190,69,化学
18377,15903,2,94,72,生物
18378,15903,0,172,52,政治
18379,15903,2,210,75,历史
18380,15903,2,153,66,地理
18381,15903,0,106,73,音乐
18382,15903,0,88,72,美术
18383,15903,0,103,85,体育
18384,15905,3,136,94,语文
18385,15905,3,190,81,数学
18386,15905,2,239,96,英语
18387,15905,2,122,73,物理
18388,15905,2,114,62,化学
18389,15905,2,149,75,生物
18390,15905,0,124,68,政治
18391,15905,2,162,84,历史
18392,15905,2,115,87,地理
18393,15905,0,228,68,音乐
18394,15905,0,133,78,美术
18395,15905,0,132,86,体育
18396,15906,3,60,91,语文
18397,15906,3,107,94,数学
18398,15906,2,209,86,英语
18399,15906,2,74,77,物理
18400,15906,2,195,75,化学
18401,15906,2,106,92,生物
18402,15906,0,115,79,政治
18403,15906,2,175,73,历史
18404,15906,2,63,61,地理
18405,15906,0,100,72,音乐
18406,15906,0,142,58,美术
18407,15906,0,183,79,体育
18408,15907,3,66,50,语文
18409,15907,3,219,96,数学
18410,15907,2,107,98,英语
18411,15907,2,136,72,物理
18412,15907,2,64,91,化学
18413,15907,2,223,86,生物
18414,15907,0,177,93,政治
18415,15907,2,109,65,历史
18416,15907,2,141,76,地理
18417,15907,0,228,60,音乐
18418,15907,0,101,92,美术
18419,15907,0,114,99,体育
18420,15908,3,130,65,语文
18421,15908,3,235,89,数学
18422,15908,2,208,65,英语
18423,15908,2,102,55,物理
18424,15908,2,140,92,化学
18425,15908,2,176,56,生物
18426,15908,0,158,64,政治
18427,15908,2,113,86,历史
18428,15908,2,76,61,地理
18429,15908,0,126,86,音乐
18430,15908,0,180,80,美术
18431,15908,0,168,68,体育
18432,15909,3,212,98,语文
18433,15909,3,237,95,数学
18434,15909,2,136,99,英语
18435,15909,2,103,58,物理
18436,15909,2,134,89,化学
18437,15909,2,143,83,生物
18438,15909,0,210,70,政治
18439,15909,2,145,97,历史
18440,15909,2,224,61,地理
18441,15909,0,230,76,音乐
18442,15909,0,96,69,美术
18443,15909,0,214,89,体育
18444,15910,3,93,61,语文
18445,15910,3,126,92,数学
18446,15910,2,115,89,英语
18447,15910,2,95,74,物理
18448,15910,2,92,98,化学
18449,15910,2,144,58,生物
18450,15910,0,68,97,政治
18451,15910,2,198,79,历史
18452,15910,2,239,67,地理
18453,15910,0,139,90,音乐
18454,15910,0,159,54,美术
18455,15910,0,127,66,体育
18456,15911,3,82,72,语文
18457,15911,3,96,56,数学
18458,15911,2,110,72,英语
18459,15911,2,148,57,物理
18460,15911,2,95,54,化学
18461,15911,2,97,75,生物
18462,15911,0,182,91,政治
18463,15911,2,154,99,历史
18464,15911,2,184,79,地理
18465,15911,0,222,60,音乐
18466,15911,0,86,88,美术
18467,15911,0,137,89,体育
18468,15912,3,221,85,语文
18469,15912,3,88,52,数学
18470,15912,2,236,95,英语
18471,15912,2,158,90,物理
18472,15912,2,163,68,化学
18473,15912,2,200,68,生物
18474,15912,0,174,76,政治
18475,15912,2,83,60,历史
18476,15912,2,200,85,地理
18477,15912,0,211,89,音乐
18478,15912,0,229,59,美术
18479,15912,0,203,69,体育
18480,15913,3,158,69,语文
18481,15913,3,112,60,数学
18482,15913,2,197,69,英语
18483,15913,2,86,84,物理
18484,15913,2,166,81,化学
18485,15913,2,62,53,生物
18486,15913,0,88,50,政治
18487,15913,2,161,81,历史
18488,15913,2,186,91,地理
18489,15913,0,168,62,音乐
18490,15913,0,78,85,美术
18491,15913,0,169,96,体育
18492,15914,3,74,92,语文
18493,15914,3,84,79,数学
18494,15914,2,133,99,英语
18495,15914,2,115,73,物理
18496,15914,2,191,97,化学
18497,15914,2,60,99,生物
18498,15914,0,196,85,政治
18499,15914,2,136,96,历史
18500,15914,2,106,60,地理
18501,15914,0,116,85,音乐
18502,15914,0,228,70,美术
18503,15914,0,97,50,体育
18504,15915,3,72,95,语文
18505,15915,3,189,68,数学
18506,15915,2,231,99,英语
18507,15915,2,116,81,物理
18508,15915,2,75,79,化学
18509,15915,2,82,58,生物
18510,15915,0,221,89,政治
18511,15915,2,75,82,历史
18512,15915,2,134,74,地理
18513,15915,0,93,99,音乐
18514,15915,0,77,94,美术
18515,15915,0,61,82,体育
18516,15916,3,67,92,语文
18517,15916,3,69,78,数学
18518,15916,2,92,52,英语
18519,15916,2,133,84,物理
18520,15916,2,169,62,化学
18521,15916,2,215,77,生物
18522,15916,0,68,70,政治
18523,15916,2,213,81,历史
18524,15916,2,177,67,地理
18525,15916,0,213,57,音乐
18526,15916,0,194,61,美术
18527,15916,0,110,95,体育
18528,15917,3,129,64,语文
18529,15917,3,129,55,数学
18530,15917,2,148,58,英语
18531,15917,2,169,62,物理
18532,15917,2,204,94,化学
18533,15917,2,231,94,生物
18534,15917,0,214,88,政治
18535,15917,2,209,73,历史
18536,15917,2,193,63,地理
18537,15917,0,210,90,音乐
18538,15917,0,136,60,美术
18539,15917,0,61,83,体育
18540,15918,3,214,78,语文
18541,15918,3,169,96,数学
18542,15918,2,68,99,英语
18543,15918,2,146,72,物理
18544,15918,2,111,89,化学
18545,15918,2,219,51,生物
18546,15918,0,163,81,政治
18547,15918,2,114,64,历史
18548,15918,2,144,51,地理
18549,15918,0,216,71,音乐
18550,15918,0,125,68,美术
18551,15918,0,124,79,体育
18552,15919,3,231,61,语文
18553,15919,3,229,89,数学
18554,15919,2,225,59,英语
18555,15919,2,156,68,物理
18556,15919,2,230,69,化学
18557,15919,2,188,64,生物
18558,15919,0,234,93,政治
18559,15919,2,127,52,历史
18560,15919,2,148,66,地理
18561,15919,0,178,62,音乐
18562,15919,0,148,76,美术
18563,15919,0,194,75,体育
18564,15920,3,92,89,语文
18565,15920,3,170,73,数学
18566,15920,2,179,81,英语
18567,15920,2,62,86,物理
18568,15920,2,166,53,化学
18569,15920,2,189,59,生物
18570,15920,0,153,63,政治
18571,15920,2,141,63,历史
18572,15920,2,102,79,地理
18573,15920,0,100,52,音乐
18574,15920,0,133,55,美术
18575,15920,0,184,99,体育
18576,15921,3,221,68,语文
18577,15921,3,230,61,数学
18578,15921,2,181,63,英语
18579,15921,2,153,67,物理
18580,15921,2,106,62,化学
18581,15921,2,174,87,生物
18582,15921,0,197,55,政治
18583,15921,2,150,93,历史
18584,15921,2,172,73,地理
18585,15921,0,90,69,音乐
18586,15921,0,140,85,美术
18587,15921,0,137,99,体育
18588,15922,3,133,74,语文
18589,15922,3,110,97,数学
18590,15922,2,83,79,英语
18591,15922,2,68,76,物理
18592,15922,2,129,73,化学
18593,15922,2,66,51,生物
18594,15922,0,162,78,政治
18595,15922,2,222,90,历史
18596,15922,2,183,59,地理
18597,15922,0,140,50,音乐
18598,15922,0,200,59,美术
18599,15922,0,216,65,体育
18600,15923,3,147,74,语文
18601,15923,3,175,90,数学
18602,15923,2,125,64,英语
18603,15923,2,205,71,物理
18604,15923,2,90,89,化学
18605,15923,2,87,80,生物
18606,15923,0,148,66,政治
18607,15923,2,160,73,历史
18608,15923,2,82,82,地理
18609,15923,0,121,61,音乐
18610,15923,0,137,64,美术
18611,15923,0,210,97,体育
18612,15924,3,227,71,语文
18613,15924,3,188,91,数学
18614,15924,2,104,64,英语
18615,15924,2,88,54,物理
18616,15924,2,102,96,化学
18617,15924,2,234,68,生物
18618,15924,0,83,67,政治
18619,15924,2,189,54,历史
18620,15924,2,72,70,地理
18621,15924,0,80,92,音乐
18622,15924,0,119,82,美术
18623,15924,0,183,72,体育
18624,15997,3,215,69,语文
18625,15997,3,214,63,数学
18626,15997,2,131,66,英语
18627,15997,2,202,85,物理
18628,15997,2,227,51,化学
18629,15997,2,142,72,生物
18630,15997,0,95,56,政治
18631,15997,2,98,51,历史
18632,15997,2,150,88,地理
18633,15997,0,182,93,音乐
18634,15997,0,100,50,美术
18635,15997,0,237,85,体育
18636,15927,3,66,68,语文
18637,15927,3,226,74,数学
18638,15927,2,100,50,英语
18639,15927,2,110,90,物理
18640,15927,2,203,87,化学
18641,15927,2,187,67,生物
18642,15927,0,172,89,政治
18643,15927,2,81,93,历史
18644,15927,2,175,76,地理
18645,15927,0,124,50,音乐
18646,15927,0,104,56,美术
18647,15927,0,80,93,体育
18648,15928,3,181,76,语文
18649,15928,3,181,82,数学
18650,15928,2,168,90,英语
18651,15928,2,110,54,物理
18652,15928,2,75,71,化学
18653,15928,2,184,71,生物
18654,15928,0,183,77,政治
18655,15928,2,61,89,历史
18656,15928,2,75,84,地理
18657,15928,0,78,75,音乐
18658,15928,0,211,95,美术
18659,15928,0,76,97,体育
18660,15929,3,224,57,语文
18661,15929,3,132,80,数学
18662,15929,2,166,74,英语
18663,15929,2,158,88,物理
18664,15929,2,151,91,化学
18665,15929,2,191,52,生物
18666,15929,0,82,85,政治
18667,15929,2,76,90,历史
18668,15929,2,209,71,地理
18669,15929,0,92,54,音乐
18670,15929,0,163,58,美术
18671,15929,0,180,93,体育
18672,15930,3,147,81,语文
18673,15930,3,104,77,数学
18674,15930,2,236,50,英语
18675,15930,2,225,86,物理
18676,15930,2,218,93,化学
18677,15930,2,105,84,生物
18678,15930,0,169,74,政治
18679,15930,2,199,78,历史
18680,15930,2,205,97,地理
18681,15930,0,111,63,音乐
18682,15930,0,143,61,美术
18683,15930,0,119,69,体育
18684,15931,3,172,73,语文
18685,15931,3,212,72,数学
18686,15931,2,109,88,英语
18687,15931,2,129,60,物理
18688,15931,2,208,65,化学
18689,15931,2,106,85,生物
18690,15931,0,87,72,政治
18691,15931,2,130,67,历史
18692,15931,2,237,60,地理
18693,15931,0,209,58,音乐
18694,15931,0,202,61,美术
18695,15931,0,123,97,体育
18696,15932,3,229,51,语文
18697,15932,3,197,66,数学
18698,15932,2,189,69,英语
18699,15932,2,163,76,物理
18700,15932,2,62,67,化学
18701,15932,2,135,95,生物
18702,15932,0,70,64,政治
18703,15932,2,156,79,历史
18704,15932,2,139,82,地理
18705,15932,0,74,95,音乐
18706,15932,0,184,98,美术
18707,15932,0,216,87,体育
18708,15933,3,178,69,语文
18709,15933,3,138,63,数学
18710,15933,2,102,86,英语
18711,15933,2,200,95,物理
18712,15933,2,76,86,化学
18713,15933,2,112,89,生物
18714,15933,0,100,57,政治
18715,15933,2,105,90,历史
18716,15933,2,122,77,地理
18717,15933,0,137,82,音乐
18718,15933,0,229,82,美术
18719,15933,0,105,90,体育
18720,15934,3,120,81,语文
18721,15934,3,239,61,数学
18722,15934,2,120,73,英语
18723,15934,2,186,74,物理
18724,15934,2,192,89,化学
18725,15934,2,134,97,生物
18726,15934,0,89,83,政治
18727,15934,2,225,57,历史
18728,15934,2,149,51,地理
18729,15934,0,188,99,音乐
18730,15934,0,186,77,美术
18731,15934,0,189,82,体育
18732,15935,3,145,95,语文
18733,15935,3,78,66,数学
18734,15935,2,66,59,英语
18735,15935,2,140,67,物理
18736,15935,2,225,99,化学
18737,15935,2,211,81,生物
18738,15935,0,206,99,政治
18739,15935,2,72,86,历史
18740,15935,2,152,81,地理
18741,15935,0,236,82,音乐
18742,15935,0,172,97,美术
18743,15935,0,96,57,体育
18744,15936,3,204,68,语文
18745,15936,3,230,58,数学
18746,15936,2,65,85,英语
18747,15936,2,144,54,物理
18748,15936,2,218,52,化学
18749,15936,2,234,83,生物
18750,15936,0,115,50,政治
18751,15936,2,172,79,历史
18752,15936,2,156,69,地理
18753,15936,0,73,85,音乐
18754,15936,0,88,88,美术
18755,15936,0,101,54,体育
18756,15937,3,218,55,语文
18757,15937,3,152,84,数学
18758,15937,2,198,94,英语
18759,15937,2,205,79,物理
18760,15937,2,175,91,化学
18761,15937,2,186,53,生物
18762,15937,0,73,96,政治
18763,15937,2,156,59,历史
18764,15937,2,68,51,地理
18765,15937,0,216,93,音乐
18766,15937,0,107,82,美术
18767,15937,0,239,76,体育
18768,15938,3,85,64,语文
18769,15938,3,217,94,数学
18770,15938,2,136,70,英语
18771,15938,2,75,58,物理
18772,15938,2,104,74,化学
18773,15938,2,171,56,生物
18774,15938,0,236,64,政治
18775,15938,2,235,51,历史
18776,15938,2,150,71,地理
18777,15938,0,85,73,音乐
18778,15938,0,122,83,美术
18779,15938,0,131,66,体育
18780,15939,3,141,51,语文
18781,15939,3,81,66,数学
18782,15939,2,117,84,英语
18783,15939,2,104,96,物理
18784,15939,2,101,53,化学
18785,15939,2,222,66,生物
18786,15939,0,128,58,政治
18787,15939,2,106,82,历史
18788,15939,2,60,75,地理
18789,15939,0,141,77,音乐
18790,15939,0,92,75,美术
18791,15939,0,172,57,体育
18792,15940,3,187,68,语文
18793,15940,3,113,50,数学
18794,15940,2,192,51,英语
18795,15940,2,120,93,物理
18796,15940,2,191,56,化学
18797,15940,2,136,95,生物
18798,15940,0,152,54,政治
18799,15940,2,189,82,历史
18800,15940,2,199,69,地理
18801,15940,0,173,52,音乐
18802,15940,0,79,59,美术
18803,15940,0,60,67,体育
18804,15941,3,139,92,语文
18805,15941,3,158,64,数学
18806,15941,2,205,74,英语
18807,15941,2,73,78,物理
18808,15941,2,64,64,化学
18809,15941,2,169,74,生物
18810,15941,0,140,81,政治
18811,15941,2,107,59,历史
18812,15941,2,113,63,地理
18813,15941,0,64,72,音乐
18814,15941,0,129,61,美术
18815,15941,0,134,75,体育
18816,15942,3,94,54,语文
18817,15942,3,230,95,数学
18818,15942,2,195,81,英语
18819,15942,2,235,80,物理
18820,15942,2,94,62,化学
18821,15942,2,239,76,生物
18822,15942,0,118,62,政治
18823,15942,2,114,70,历史
18824,15942,2,121,70,地理
18825,15942,0,115,86,音乐
18826,15942,0,166,60,美术
18827,15942,0,87,88,体育
18828,15943,3,225,69,语文
18829,15943,3,187,94,数学
18830,15943,2,212,78,英语
18831,15943,2,135,55,物理
18832,15943,2,229,83,化学
18833,15943,2,176,79,生物
18834,15943,0,239,68,政治
18835,15943,2,167,64,历史
18836,15943,2,158,65,地理
18837,15943,0,130,70,音乐
18838,15943,0,125,57,美术
18839,15943,0,83,76,体育
18840,15944,3,211,67,语文
18841,15944,3,234,98,数学
18842,15944,2,115,56,英语
18843,15944,2,140,62,物理
18844,15944,2,143,55,化学
18845,15944,2,101,98,生物
18846,15944,0,209,58,政治
18847,15944,2,83,53,历史
18848,15944,2,142,90,地理
18849,15944,0,196,76,音乐
18850,15944,0,193,68,美术
18851,15944,0,77,76,体育
18852,15945,3,73,70,语文
18853,15945,3,193,51,数学
18854,15945,2,218,68,英语
18855,15945,2,210,50,物理
18856,15945,2,213,83,化学
18857,15945,2,193,59,生物
18858,15945,0,179,82,政治
18859,15945,2,154,74,历史
18860,15945,2,92,71,地理
18861,15945,0,74,70,音乐
18862,15945,0,139,91,美术
18863,15945,0,218,65,体育
18864,15947,3,151,65,语文
18865,15947,3,135,82,数学
18866,15947,2,100,83,英语
18867,15947,2,209,59,物理
18868,15947,2,91,53,化学
18869,15947,2,155,56,生物
18870,15947,0,99,71,政治
18871,15947,2,68,51,历史
18872,15947,2,94,75,地理
18873,15947,0,121,55,音乐
18874,15947,0,230,58,美术
18875,15947,0,145,50,体育
18876,15948,3,180,93,语文
18877,15948,3,147,90,数学
18878,15948,2,62,78,英语
18879,15948,2,208,95,物理
18880,15948,2,209,50,化学
18881,15948,2,135,63,生物
18882,15948,0,122,54,政治
18883,15948,2,146,57,历史
18884,15948,2,113,70,地理
18885,15948,0,179,65,音乐
18886,15948,0,110,83,美术
18887,15948,0,118,58,体育
18888,16160,3,71,91,语文
18889,16160,3,97,70,数学
18890,16160,2,81,56,英语
18891,16160,2,153,53,物理
18892,16160,2,216,76,化学
18893,16160,2,115,71,生物
18894,16160,0,208,96,政治
18895,16160,2,158,59,历史
18896,16160,2,70,76,地理
18897,16160,0,185,76,音乐
18898,16160,0,183,90,美术
18899,16160,0,116,99,体育
18900,15946,3,156,69,语文
18901,15946,3,231,86,数学
18902,15946,2,123,90,英语
18903,15946,2,179,79,物理
18904,15946,2,160,63,化学
18905,15946,2,101,68,生物
18906,15946,0,121,82,政治
18907,15946,2,65,89,历史
18908,15946,2,73,80,地理
18909,15946,0,200,77,音乐
18910,15946,0,85,90,美术
18911,15946,0,119,77,体育
18912,15949,3,150,86,语文
18913,15949,3,152,51,数学
18914,15949,2,131,84,英语
18915,15949,2,163,94,物理
18916,15949,2,223,79,化学
18917,15949,2,181,50,生物
18918,15949,0,68,99,政治
18919,15949,2,120,73,历史
18920,15949,2,151,69,地理
18921,15949,0,60,89,音乐
18922,15949,0,170,94,美术
18923,15949,0,193,91,体育
18924,15950,3,133,67,语文
18925,15950,3,180,66,数学
18926,15950,2,196,97,英语
18927,15950,2,124,60,物理
18928,15950,2,200,70,化学
18929,15950,2,108,83,生物
18930,15950,0,173,67,政治
18931,15950,2,201,68,历史
18932,15950,2,141,75,地理
18933,15950,0,64,51,音乐
18934,15950,0,136,54,美术
18935,15950,0,207,75,体育
18936,15951,3,202,82,语文
18937,15951,3,103,69,数学
18938,15951,2,193,72,英语
18939,15951,2,179,59,物理
18940,15951,2,178,89,化学
18941,15951,2,197,98,生物
18942,15951,0,222,52,政治
18943,15951,2,72,55,历史
18944,15951,2,218,78,地理
18945,15951,0,81,75,音乐
18946,15951,0,159,57,美术
18947,15951,0,114,87,体育
18948,15952,3,217,58,语文
18949,15952,3,228,62,数学
18950,15952,2,168,96,英语
18951,15952,2,70,68,物理
18952,15952,2,132,97,化学
18953,15952,2,184,60,生物
18954,15952,0,173,72,政治
18955,15952,2,195,81,历史
18956,15952,2,222,71,地理
18957,15952,0,67,55,音乐
18958,15952,0,154,83,美术
18959,15952,0,190,69,体育
18960,15953,3,86,67,语文
18961,15953,3,197,81,数学
18962,15953,2,151,66,英语
18963,15953,2,132,77,物理
18964,15953,2,165,72,化学
18965,15953,2,110,65,生物
18966,15953,0,118,88,政治
18967,15953,2,83,66,历史
18968,15953,2,67,60,地理
18969,15953,0,182,91,音乐
18970,15953,0,73,79,美术
18971,15953,0,79,79,体育
18972,15954,3,149,89,语文
18973,15954,3,194,89,数学
18974,15954,2,81,87,英语
18975,15954,2,77,86,物理
18976,15954,2,126,58,化学
18977,15954,2,104,62,生物
18978,15954,0,192,57,政治
18979,15954,2,227,79,历史
18980,15954,2,140,87,地理
18981,15954,0,141,73,音乐
18982,15954,0,67,97,美术
18983,15954,0,113,75,体育
18984,15955,3,141,89,语文
18985,15955,3,105,58,数学
18986,15955,2,104,58,英语
18987,15955,2,225,52,物理
18988,15955,2,129,71,化学
18989,15955,2,78,69,生物
18990,15955,0,161,79,政治
18991,15955,2,69,65,历史
18992,15955,2,150,93,地理
18993,15955,0,129,75,音乐
18994,15955,0,190,86,美术
18995,15955,0,60,52,体育
18996,15956,3,149,57,语文
18997,15956,3,176,76,数学
18998,15956,2,181,56,英语
18999,15956,2,86,52,物理
19000,15956,2,124,88,化学
19001,15956,2,121,85,生物
19002,15956,0,213,53,政治
19003,15956,2,60,56,历史
19004,15956,2,160,57,地理
19005,15956,0,109,81,音乐
19006,15956,0,208,88,美术
19007,15956,0,75,97,体育
19008,15957,3,76,81,语文
19009,15957,3,119,61,数学
19010,15957,2,227,52,英语
19011,15957,2,196,51,物理
19012,15957,2,132,74,化学
19013,15957,2,131,68,生物
19014,15957,0,167,76,政治
19015,15957,2,102,57,历史
19016,15957,2,136,69,地理
19017,15957,0,124,50,音乐
19018,15957,0,207,78,美术
19019,15957,0,170,61,体育
19020,15958,3,192,67,语文
19021,15958,3,167,79,数学
19022,15958,2,75,55,英语
19023,15958,2,131,88,物理
19024,15958,2,181,73,化学
19025,15958,2,162,61,生物
19026,15958,0,68,87,政治
19027,15958,2,103,59,历史
19028,15958,2,201,73,地理
19029,15958,0,233,79,音乐
19030,15958,0,203,57,美术
19031,15958,0,106,82,体育
19032,15959,3,197,55,语文
19033,15959,3,87,84,数学
19034,15959,2,191,87,英语
19035,15959,2,107,54,物理
19036,15959,2,228,51,化学
19037,15959,2,157,60,生物
19038,15959,0,159,97,政治
19039,15959,2,72,91,历史
19040,15959,2,87,64,地理
19041,15959,0,215,78,音乐
19042,15959,0,177,80,美术
19043,15959,0,211,54,体育
19044,15960,3,161,78,语文
19045,15960,3,200,90,数学
19046,15960,2,147,95,英语
19047,15960,2,87,75,物理
19048,15960,2,210,86,化学
19049,15960,2,165,93,生物
19050,15960,0,203,52,政治
19051,15960,2,178,56,历史
19052,15960,2,76,70,地理
19053,15960,0,144,98,音乐
19054,15960,0,85,76,美术
19055,15960,0,218,50,体育
19056,15961,3,153,63,语文
19057,15961,3,175,71,数学
19058,15961,2,179,70,英语
19059,15961,2,151,57,物理
19060,15961,2,197,87,化学
19061,15961,2,230,58,生物
19062,15961,0,135,79,政治
19063,15961,2,65,72,历史
19064,15961,2,144,80,地理
19065,15961,0,70,91,音乐
19066,15961,0,171,78,美术
19067,15961,0,192,73,体育
19068,15962,3,151,54,语文
19069,15962,3,218,84,数学
19070,15962,2,68,58,英语
19071,15962,2,106,98,物理
19072,15962,2,232,76,化学
19073,15962,2,116,78,生物
19074,15962,0,116,98,政治
19075,15962,2,102,92,历史
19076,15962,2,201,53,地理
19077,15962,0,237,59,音乐
19078,15962,0,87,82,美术
19079,15962,0,105,96,体育
19080,15963,3,80,69,语文
19081,15963,3,205,72,数学
19082,15963,2,164,63,英语
19083,15963,2,117,81,物理
19084,15963,2,126,57,化学
19085,15963,2,214,51,生物
19086,15963,0,203,92,政治
19087,15963,2,131,50,历史
19088,15963,2,169,70,地理
19089,15963,0,184,97,音乐
19090,15963,0,218,96,美术
19091,15963,0,80,74,体育
19092,15992,3,142,78,语文
19093,15992,3,228,68,数学
19094,15992,2,138,59,英语
19095,15992,2,224,86,物理
19096,15992,2,193,50,化学
19097,15992,2,81,78,生物
19098,15992,0,78,96,政治
19099,15992,2,147,55,历史
19100,15992,2,92,98,地理
19101,15992,0,98,93,音乐
19102,15992,0,238,89,美术
19103,15992,0,70,59,体育
19104,16004,3,112,57,语文
19105,16004,3,68,91,数学
19106,16004,2,188,78,英语
19107,16004,2,127,87,物理
19108,16004,2,173,53,化学
19109,16004,2,84,69,生物
19110,16004,0,135,94,政治
19111,16004,2,87,72,历史
19112,16004,2,140,84,地理
19113,16004,0,156,62,音乐
19114,16004,0,151,77,美术
19115,16004,0,94,76,体育
19116,16005,3,198,90,语文
19117,16005,3,236,53,数学
19118,16005,2,225,52,英语
19119,16005,2,179,67,物理
19120,16005,2,70,73,化学
19121,16005,2,233,72,生物
19122,16005,0,175,56,政治
19123,16005,2,84,88,历史
19124,16005,2,148,60,地理
19125,16005,0,93,58,音乐
19126,16005,0,132,98,美术
19127,16005,0,90,98,体育
19128,16006,3,97,71,语文
19129,16006,3,156,89,数学
19130,16006,2,80,69,英语
19131,16006,2,212,98,物理
19132,16006,2,83,74,化学
19133,16006,2,70,58,生物
19134,16006,0,87,69,政治
19135,16006,2,147,53,历史
19136,16006,2,91,95,地理
19137,16006,0,123,82,音乐
19138,16006,0,126,78,美术
19139,16006,0,143,89,体育
19140,16007,3,129,95,语文
19141,16007,3,189,89,数学
19142,16007,2,80,88,英语
19143,16007,2,158,93,物理
19144,16007,2,144,56,化学
19145,16007,2,207,98,生物
19146,16007,0,234,71,政治
19147,16007,2,89,50,历史
19148,16007,2,178,94,地理
19149,16007,0,123,96,音乐
19150,16007,0,209,59,美术
19151,16007,0,184,75,体育
19152,16008,3,201,58,语文
19153,16008,3,101,71,数学
19154,16008,2,147,80,英语
19155,16008,2,144,88,物理
19156,16008,2,88,86,化学
19157,16008,2,165,76,生物
19158,16008,0,212,61,政治
19159,16008,2,93,84,历史
19160,16008,2,68,95,地理
19161,16008,0,86,73,音乐
19162,16008,0,111,66,美术
19163,16008,0,231,71,体育
19164,16009,3,68,62,语文
19165,16009,3,181,71,数学
19166,16009,2,115,56,英语
19167,16009,2,106,66,物理
19168,16009,2,231,82,化学
19169,16009,2,97,87,生物
19170,16009,0,119,58,政治
19171,16009,2,199,89,历史
19172,16009,2,62,53,地理
19173,16009,0,162,70,音乐
19174,16009,0,156,82,美术
19175,16009,0,206,67,体育
19176,16010,3,179,94,语文
19177,16010,3,85,95,数学
19178,16010,2,90,95,英语
19179,16010,2,80,90,物理
19180,16010,2,130,65,化学
19181,16010,2,181,56,生物
19182,16010,0,136,70,政治
19183,16010,2,84,82,历史
19184,16010,2,146,76,地理
19185,16010,0,163,96,音乐
19186,16010,0,226,95,美术
19187,16010,0,197,95,体育
19188,16011,3,136,92,语文
19189,16011,3,158,91,数学
19190,16011,2,191,90,英语
19191,16011,2,215,63,物理
19192,16011,2,139,85,化学
19193,16011,2,78,62,生物
19194,16011,0,73,68,政治
19195,16011,2,97,73,历史
19196,16011,2,188,90,地理
19197,16011,0,74,51,音乐
19198,16011,0,86,85,美术
19199,16011,0,65,99,体育
19200,16012,3,226,63,语文
19201,16012,3,104,57,数学
19202,16012,2,235,87,英语
19203,16012,2,160,62,物理
19204,16012,2,203,82,化学
19205,16012,2,89,59,生物
19206,16012,0,101,50,政治
19207,16012,2,229,64,历史
19208,16012,2,187,93,地理
19209,16012,0,150,86,音乐
19210,16012,0,129,80,美术
19211,16012,0,118,80,体育
19212,16014,3,223,70,语文
19213,16014,3,110,61,数学
19214,16014,2,113,50,英语
19215,16014,2,185,56,物理
19216,16014,2,78,83,化学
19217,16014,2,172,61,生物
19218,16014,0,178,85,政治
19219,16014,2,130,85,历史
19220,16014,2,123,65,地理
19221,16014,0,80,75,音乐
19222,16014,0,164,66,美术
19223,16014,0,220,91,体育
19224,16015,3,232,70,语文
19225,16015,3,103,54,数学
19226,16015,2,181,56,英语
19227,16015,2,165,54,物理
19228,16015,2,129,62,化学
19229,16015,2,169,89,生物
19230,16015,0,127,69,政治
19231,16015,2,174,99,历史
19232,16015,2,148,65,地理
19233,16015,0,107,84,音乐
19234,16015,0,109,58,美术
19235,16015,0,97,50,体育
19236,16016,3,71,90,语文
19237,16016,3,221,83,数学
19238,16016,2,67,87,英语
19239,16016,2,217,74,物理
19240,16016,2,231,92,化学
19241,16016,2,109,94,生物
